id,anio_nac,universidad,cod_universidad,abandona
voy52404,1988,Universidad de La Laguna,ULL03,no
iGp59055,1991,Universidad de Madrid,UDM01,no
jPk58516,1991,Universidad de La Laguna,ULL03,no
yei50494,1989,Universidad de Madrid,UDM01,no
bHU94249,1995,Universidad de La Laguna,ULL03,no
vTZ38923,1985,Universidad de Barcelona,UDB02,si
EWU25841,1987,Universidad de La Laguna,ULL03,no
BCB78940,1993,Universidad de La Laguna,ULL03,si
NAZ96058,1993,Universidad de La Laguna,ULL03,si
ULt41474,1991,Universidad de La Laguna,ULL03,si
WPV85842,1985,Universidad de La Laguna,ULL03,no
rcK84593,1987,Universidad de Madrid,UDM01,no
yrG04889,1995,Universidad de Madrid,UDM01,si
BRn35740,1981,Universidad de Barcelona,UDB02,no
KLW05604,1981,Universidad de Barcelona,UDB02,si
IOo56515,1983,Universidad de La Laguna,ULL03,no
JhX42483,1985,Universidad de Barcelona,UDB02,si
ecv18778,1994,Universidad de Madrid,UDM01,no
hyA21833,1993,Universidad de Madrid,UDM01,si
ccQ86131,1982,Universidad de La Laguna,ULL03,si
vDB71602,1997,Universidad de La Laguna,ULL03,si
WWx63737,1987,Universidad de Barcelona,UDB02,si
XRL20251,1990,Universidad de Barcelona,UDB02,si
eGs34474,1992,Universidad de Madrid,UDM01,no
Zns23523,1987,Universidad de Madrid,UDM01,si
Nxl30676,1998,Universidad de La Laguna,ULL03,si
KuP52035,1997,Universidad de Barcelona,UDB02,no
kQF00693,1998,Universidad de Barcelona,UDB02,si
lQW90215,1997,Universidad de Madrid,UDM01,si
tUA75802,1980,Universidad de Barcelona,UDB02,no
Rvf03658,1990,Universidad de Barcelona,UDB02,no
DOW90172,1995,Universidad de Barcelona,UDB02,si
Cdl20564,1996,Universidad de La Laguna,ULL03,no
xwV03733,1995,Universidad de Madrid,UDM01,si
GJf60669,1995,Universidad de Barcelona,UDB02,si
zYp92061,1985,Universidad de Madrid,UDM01,si
BuV29879,1991,Universidad de La Laguna,ULL03,no
GrJ04725,1983,Universidad de La Laguna,ULL03,no
mcY28363,1990,Universidad de Madrid,UDM01,si
eMb43222,1998,Universidad de Madrid,UDM01,si
XTU05936,1997,Universidad de Madrid,UDM01,no
sIW41387,1990,Universidad de Madrid,UDM01,si
RLm69098,1985,Universidad de Barcelona,UDB02,si
wZk37179,1984,Universidad de Barcelona,UDB02,si
UEL16282,1992,Universidad de Madrid,UDM01,si
uXt60145,1981,Universidad de Madrid,UDM01,no
iMG99695,1992,Universidad de Madrid,UDM01,no
AfM94360,1996,Universidad de La Laguna,ULL03,no
LMQ23904,1997,Universidad de La Laguna,ULL03,si
NiA80678,1995,Universidad de Madrid,UDM01,si
cZC95814,1992,Universidad de Barcelona,UDB02,si
jWY68030,1988,Universidad de Madrid,UDM01,si
HQy17570,1984,Universidad de Madrid,UDM01,no
ZgH89048,1982,Universidad de Madrid,UDM01,si
Fkm02331,1988,Universidad de La Laguna,ULL03,si
juR07070,1990,Universidad de La Laguna,ULL03,no
waR20248,1995,Universidad de La Laguna,ULL03,no
QtM45478,1990,Universidad de Madrid,UDM01,no
sGg84327,1988,Universidad de Barcelona,UDB02,no
pzB57781,1999,Universidad de La Laguna,ULL03,si
fbj86601,1991,Universidad de Madrid,UDM01,si
HLM46597,1988,Universidad de La Laguna,ULL03,no
niu32554,1985,Universidad de La Laguna,ULL03,no
KZn18517,1994,Universidad de Barcelona,UDB02,no
LFh41520,1981,Universidad de Barcelona,UDB02,no
AGD79313,1986,Universidad de Barcelona,UDB02,no
XqJ48733,1990,Universidad de Madrid,UDM01,no
xAl93845,1980,Universidad de La Laguna,ULL03,si
XZY98787,1980,Universidad de La Laguna,ULL03,si
rTf85068,1980,Universidad de Madrid,UDM01,si
wcx35241,1988,Universidad de La Laguna,ULL03,no
RXo90379,1989,Universidad de La Laguna,ULL03,no
nyF09625,1988,Universidad de Madrid,UDM01,si
Iqf46101,1997,Universidad de Barcelona,UDB02,si
RPQ97471,1983,Universidad de Madrid,UDM01,si
IjQ17678,1986,Universidad de Madrid,UDM01,si
iCN24141,1988,Universidad de La Laguna,ULL03,si
BNT66519,1994,Universidad de La Laguna,ULL03,si
QmR95744,1999,Universidad de La Laguna,ULL03,si
Nki07155,1987,Universidad de Madrid,UDM01,si
eDm11737,1984,Universidad de Barcelona,UDB02,no
kUw53856,1983,Universidad de Madrid,UDM01,si
liZ86426,1994,Universidad de Barcelona,UDB02,no
AVt31715,1980,Universidad de La Laguna,ULL03,si
YQj97304,1985,Universidad de La Laguna,ULL03,no
qzj00724,1999,Universidad de Barcelona,UDB02,no
HfO14222,1995,Universidad de Barcelona,UDB02,si
LSc27957,1998,Universidad de Barcelona,UDB02,si
APL99407,1989,Universidad de La Laguna,ULL03,si
qHY86807,1982,Universidad de Barcelona,UDB02,si
zga58648,1997,Universidad de Barcelona,UDB02,si
iao56563,1982,Universidad de Madrid,UDM01,si
HBa53388,1986,Universidad de Madrid,UDM01,si
xKD00393,1986,Universidad de La Laguna,ULL03,si
Qba27679,1985,Universidad de Barcelona,UDB02,no
GQf64529,1983,Universidad de La Laguna,ULL03,si
Mgy81265,1999,Universidad de La Laguna,ULL03,si
iOP55680,1999,Universidad de Madrid,UDM01,no
dRM70379,1991,Universidad de La Laguna,ULL03,si
PaZ26205,1980,Universidad de La Laguna,ULL03,si
cxM88819,1982,Universidad de Barcelona,UDB02,no
ymI91145,1987,Universidad de La Laguna,ULL03,si
wax91753,1997,Universidad de Madrid,UDM01,no
gxM30112,1988,Universidad de La Laguna,ULL03,no
WgR89871,1999,Universidad de La Laguna,ULL03,no
weG05966,1991,Universidad de La Laguna,ULL03,no
Gyu07873,1988,Universidad de Madrid,UDM01,si
Lyf76044,1993,Universidad de Barcelona,UDB02,si
qcb12703,1987,Universidad de Madrid,UDM01,si
kzw16903,1981,Universidad de Barcelona,UDB02,no
klj85851,1989,Universidad de La Laguna,ULL03,si
kad76514,1998,Universidad de La Laguna,ULL03,si
paB74480,1996,Universidad de La Laguna,ULL03,si
zrM08959,1996,Universidad de Madrid,UDM01,no
mIQ82528,1988,Universidad de Barcelona,UDB02,si
zSY89153,1988,Universidad de La Laguna,ULL03,si
NbY78526,1994,Universidad de Barcelona,UDB02,si
ulu35128,1981,Universidad de La Laguna,ULL03,no
gvd26289,1992,Universidad de La Laguna,ULL03,no
YZO22057,1982,Universidad de La Laguna,ULL03,si
wxt04518,1981,Universidad de La Laguna,ULL03,no
ZpO82585,1984,Universidad de Madrid,UDM01,no
lCk90816,1992,Universidad de Madrid,UDM01,no
atA29549,1998,Universidad de Barcelona,UDB02,no
kDH40806,1980,Universidad de Madrid,UDM01,no
QWI93071,1981,Universidad de Madrid,UDM01,no
WVL24705,1986,Universidad de Barcelona,UDB02,no
geF55859,1990,Universidad de La Laguna,ULL03,no
oHx61752,1986,Universidad de Madrid,UDM01,si
ZiT60661,1991,Universidad de Madrid,UDM01,si
Zac59544,1997,Universidad de Madrid,UDM01,no
PMM61335,1989,Universidad de Madrid,UDM01,no
sSC59142,1984,Universidad de Barcelona,UDB02,no
Ang70284,1983,Universidad de Barcelona,UDB02,si
kQZ42962,1989,Universidad de Madrid,UDM01,si
nhk93453,1981,Universidad de Madrid,UDM01,si
IEp92247,1990,Universidad de La Laguna,ULL03,si
YsB64789,1985,Universidad de Madrid,UDM01,si
TKG61117,1997,Universidad de La Laguna,ULL03,no
fSA52525,1991,Universidad de Barcelona,UDB02,si
Ziv97121,1996,Universidad de La Laguna,ULL03,si
hXQ13421,1991,Universidad de La Laguna,ULL03,no
TJC60504,1990,Universidad de Madrid,UDM01,no
ALS63351,1989,Universidad de Barcelona,UDB02,no
oCu57385,1984,Universidad de La Laguna,ULL03,no
Zzb01959,1987,Universidad de Madrid,UDM01,no
oan78493,1982,Universidad de Madrid,UDM01,no
sXx62398,1992,Universidad de La Laguna,ULL03,no
DDX71248,1993,Universidad de La Laguna,ULL03,no
sVu97687,1998,Universidad de La Laguna,ULL03,no
aUx64848,1985,Universidad de La Laguna,ULL03,no
wTe01433,1992,Universidad de Barcelona,UDB02,si
LlD31100,1989,Universidad de Madrid,UDM01,no
YhZ83396,1982,Universidad de Barcelona,UDB02,si
RUX11608,1997,Universidad de Barcelona,UDB02,no
FOg14376,1989,Universidad de Barcelona,UDB02,no
HQI29464,1986,Universidad de Barcelona,UDB02,no
nPN26259,1980,Universidad de Barcelona,UDB02,si
GQv80743,1982,Universidad de La Laguna,ULL03,si
wrO94757,1990,Universidad de Barcelona,UDB02,si
ZvX90357,1991,Universidad de Barcelona,UDB02,no
hXJ23522,1992,Universidad de La Laguna,ULL03,no
Eji59445,1998,Universidad de Madrid,UDM01,no
RIE36396,1980,Universidad de Barcelona,UDB02,no
moO39746,1987,Universidad de Barcelona,UDB02,no
YBK63080,1987,Universidad de Madrid,UDM01,si
unE25636,1990,Universidad de La Laguna,ULL03,si
NIk47594,1990,Universidad de Barcelona,UDB02,no
URo04229,1997,Universidad de Barcelona,UDB02,no
xgN62601,1995,Universidad de La Laguna,ULL03,no
LPy45891,1981,Universidad de La Laguna,ULL03,no
FaA68239,1995,Universidad de La Laguna,ULL03,si
hou54739,1989,Universidad de La Laguna,ULL03,si
lTY74666,1997,Universidad de La Laguna,ULL03,no
QCL23786,1988,Universidad de La Laguna,ULL03,no
DSM71270,1986,Universidad de Madrid,UDM01,si
FCf28631,1982,Universidad de La Laguna,ULL03,si
mDT72074,1996,Universidad de La Laguna,ULL03,si
ggF29721,1982,Universidad de Madrid,UDM01,si
QYq75247,1998,Universidad de Madrid,UDM01,no
lOt94833,1990,Universidad de Barcelona,UDB02,si
ifA91948,1981,Universidad de Madrid,UDM01,si
sqC40283,1985,Universidad de Barcelona,UDB02,si
pfH83091,1998,Universidad de Barcelona,UDB02,si
AIr98302,1994,Universidad de La Laguna,ULL03,no
Nsi59846,1992,Universidad de Barcelona,UDB02,si
aym69680,1990,Universidad de La Laguna,ULL03,si
wCo40670,1989,Universidad de La Laguna,ULL03,si
cpJ82359,1981,Universidad de Madrid,UDM01,no
XZf87436,1992,Universidad de Barcelona,UDB02,no
Pxn38533,1990,Universidad de La Laguna,ULL03,si
zaH30190,1986,Universidad de La Laguna,ULL03,no
ZnG22216,1994,Universidad de La Laguna,ULL03,no
frY36116,1981,Universidad de La Laguna,ULL03,no
OTD83372,1997,Universidad de Barcelona,UDB02,no
MND47644,1984,Universidad de Barcelona,UDB02,si
vAy04897,1997,Universidad de Barcelona,UDB02,no
eZj77223,1980,Universidad de La Laguna,ULL03,si
Dkw22693,1994,Universidad de Madrid,UDM01,no
RMK08304,1994,Universidad de La Laguna,ULL03,no
Gwl18533,1998,Universidad de Barcelona,UDB02,si
uVv02575,1985,Universidad de La Laguna,ULL03,no
tyY28701,1997,Universidad de Barcelona,UDB02,si
lFE79237,1986,Universidad de Madrid,UDM01,si
yGD84748,1984,Universidad de Barcelona,UDB02,no
toY28596,1984,Universidad de La Laguna,ULL03,no
mPA98642,1983,Universidad de Madrid,UDM01,no
oKk88167,1980,Universidad de Barcelona,UDB02,si
PnI20861,1996,Universidad de Madrid,UDM01,si
AGY79219,1995,Universidad de Madrid,UDM01,si
nvA75726,1989,Universidad de Madrid,UDM01,no
IOa84726,1992,Universidad de La Laguna,ULL03,no
Qzh31300,1983,Universidad de Madrid,UDM01,si
KKB44435,1981,Universidad de Madrid,UDM01,si
NVi88611,1986,Universidad de Madrid,UDM01,si
Szp39163,1992,Universidad de La Laguna,ULL03,no
MIN91707,1987,Universidad de Madrid,UDM01,si
TkD61931,1987,Universidad de Madrid,UDM01,no
mrx13373,1995,Universidad de Barcelona,UDB02,si
jmt60568,1994,Universidad de La Laguna,ULL03,no
OOn37433,1995,Universidad de Barcelona,UDB02,si
ofG95122,1980,Universidad de Barcelona,UDB02,no
zrg60841,1995,Universidad de Barcelona,UDB02,si
HGA36912,1998,Universidad de Barcelona,UDB02,no
miH16879,1989,Universidad de Madrid,UDM01,si
OVr19232,1980,Universidad de La Laguna,ULL03,no
OHy87745,1980,Universidad de Barcelona,UDB02,si
wMH11207,1986,Universidad de Barcelona,UDB02,no
HGX34261,1998,Universidad de Barcelona,UDB02,si
dUT02765,1988,Universidad de La Laguna,ULL03,no
GxP74321,1980,Universidad de Madrid,UDM01,si
VfJ53644,1986,Universidad de La Laguna,ULL03,no
xVe37371,1995,Universidad de La Laguna,ULL03,si
cEe69087,1994,Universidad de Barcelona,UDB02,no
jfP82586,1988,Universidad de Madrid,UDM01,no
XaE70546,1982,Universidad de Madrid,UDM01,no
kQX18158,1999,Universidad de Madrid,UDM01,no
lof05788,1984,Universidad de La Laguna,ULL03,si
TjK72352,1998,Universidad de Barcelona,UDB02,no
Phf38442,1988,Universidad de La Laguna,ULL03,no
bAN40521,1998,Universidad de Madrid,UDM01,no
TTk43167,1980,Universidad de La Laguna,ULL03,si
CjN26079,1984,Universidad de Barcelona,UDB02,no
czL54804,1991,Universidad de La Laguna,ULL03,si
Ceo51499,1987,Universidad de Barcelona,UDB02,si
YAb96753,1992,Universidad de Barcelona,UDB02,si
OEt80266,1982,Universidad de Madrid,UDM01,no
IcL34157,1985,Universidad de La Laguna,ULL03,no
YHk11518,1988,Universidad de Barcelona,UDB02,si
qrX11686,1986,Universidad de Madrid,UDM01,si
sVN44211,1990,Universidad de Madrid,UDM01,no
xgG82024,1999,Universidad de Madrid,UDM01,no
mbb09841,1990,Universidad de Barcelona,UDB02,si
FMh23411,1991,Universidad de Madrid,UDM01,no
QUg91436,1998,Universidad de Barcelona,UDB02,no
GyQ51582,1987,Universidad de La Laguna,ULL03,no
rwn75243,1997,Universidad de Barcelona,UDB02,no
yQP04539,1983,Universidad de La Laguna,ULL03,si
unj96156,1995,Universidad de Madrid,UDM01,si
Zpn68579,1999,Universidad de Madrid,UDM01,no
MOS95557,1999,Universidad de Madrid,UDM01,si
Hdm29422,1989,Universidad de La Laguna,ULL03,no
xhS63409,1994,Universidad de La Laguna,ULL03,no
gzK88573,1994,Universidad de La Laguna,ULL03,no
hsI33595,1981,Universidad de Madrid,UDM01,no
ErJ44059,1993,Universidad de La Laguna,ULL03,si
dkK79496,1993,Universidad de Barcelona,UDB02,no
ljw87061,1997,Universidad de Madrid,UDM01,no
kGq11340,1997,Universidad de Madrid,UDM01,si
qtW22603,1981,Universidad de Barcelona,UDB02,no
ojD35499,1990,Universidad de Madrid,UDM01,no
aKn17274,1987,Universidad de Madrid,UDM01,no
kNR49053,1987,Universidad de Barcelona,UDB02,no
fJa13240,1980,Universidad de Barcelona,UDB02,no
NTS64042,1987,Universidad de Barcelona,UDB02,no
IWg29527,1994,Universidad de Madrid,UDM01,si
XcQ56579,1985,Universidad de Madrid,UDM01,no
Eoi13583,1991,Universidad de Madrid,UDM01,si
ChR49286,1993,Universidad de Barcelona,UDB02,si
gAi75329,1980,Universidad de La Laguna,ULL03,no
edn08993,1994,Universidad de La Laguna,ULL03,si
JRq22501,1997,Universidad de Madrid,UDM01,si
oCs71525,1993,Universidad de Barcelona,UDB02,si
ywZ57504,1986,Universidad de Madrid,UDM01,no
EDl97577,1988,Universidad de La Laguna,ULL03,no
pSq89928,1987,Universidad de Madrid,UDM01,si
hsJ32303,1993,Universidad de Barcelona,UDB02,no
SpQ71513,1981,Universidad de Barcelona,UDB02,no
xIy65946,1981,Universidad de Madrid,UDM01,si
cFn85908,1999,Universidad de Barcelona,UDB02,si
ebH36615,1987,Universidad de La Laguna,ULL03,no
aZd30212,1983,Universidad de Barcelona,UDB02,no
kws66404,1980,Universidad de Barcelona,UDB02,no
wQh07139,1994,Universidad de Madrid,UDM01,si
rVL59886,1983,Universidad de La Laguna,ULL03,no
MAz31182,1984,Universidad de Barcelona,UDB02,no
ded81406,1982,Universidad de Barcelona,UDB02,no
WtV15140,1983,Universidad de Madrid,UDM01,no
umm10896,1995,Universidad de Barcelona,UDB02,no
SCp27027,1985,Universidad de Madrid,UDM01,si
Bdg04893,1998,Universidad de Madrid,UDM01,si
MvD42711,1992,Universidad de Barcelona,UDB02,no
QEX67780,1982,Universidad de Madrid,UDM01,no
XPC98114,1981,Universidad de Barcelona,UDB02,si
ioV77512,1984,Universidad de Barcelona,UDB02,si
tur87207,1982,Universidad de Madrid,UDM01,no
uJI05767,1981,Universidad de Barcelona,UDB02,no
bMB53127,1982,Universidad de Madrid,UDM01,no
UDd39949,1995,Universidad de Madrid,UDM01,no
wDJ43049,1997,Universidad de Madrid,UDM01,no
LSY73338,1989,Universidad de La Laguna,ULL03,no
mIf76254,1982,Universidad de La Laguna,ULL03,no
wyk68507,1997,Universidad de Madrid,UDM01,no
wnj38138,1997,Universidad de La Laguna,ULL03,no
Way53415,1995,Universidad de Madrid,UDM01,no
hmb62836,1983,Universidad de La Laguna,ULL03,no
IDb89991,1993,Universidad de La Laguna,ULL03,no
lhe92942,1993,Universidad de La Laguna,ULL03,si
QQk72362,1998,Universidad de Madrid,UDM01,si
Bzj40387,1995,Universidad de Madrid,UDM01,si
Did69799,1990,Universidad de Barcelona,UDB02,no
wtW45441,1980,Universidad de Barcelona,UDB02,si
khB85013,1987,Universidad de Barcelona,UDB02,no
Dnu22844,1994,Universidad de La Laguna,ULL03,no
MyT13347,1985,Universidad de La Laguna,ULL03,no
tWw23344,1988,Universidad de La Laguna,ULL03,no
Dgr61511,1989,Universidad de Madrid,UDM01,si
jme42745,1998,Universidad de Barcelona,UDB02,no
JNk12066,1986,Universidad de La Laguna,ULL03,si
Kpt83187,1993,Universidad de La Laguna,ULL03,no
hYQ08640,1986,Universidad de La Laguna,ULL03,no
krZ53203,1987,Universidad de La Laguna,ULL03,no
cYp38705,1985,Universidad de Madrid,UDM01,no
ulg06036,1986,Universidad de La Laguna,ULL03,si
xub80309,1992,Universidad de Barcelona,UDB02,no
nvb71316,1999,Universidad de Barcelona,UDB02,no
Cth42643,1993,Universidad de Madrid,UDM01,si
lUy12740,1995,Universidad de Barcelona,UDB02,si
kOK97680,1998,Universidad de Madrid,UDM01,no
Zpf47881,1999,Universidad de La Laguna,ULL03,si
bfA29133,1980,Universidad de La Laguna,ULL03,no
MfR01782,1995,Universidad de La Laguna,ULL03,si
fcp18132,1981,Universidad de Barcelona,UDB02,no
Aje72737,1995,Universidad de Madrid,UDM01,si
VfO14846,1983,Universidad de La Laguna,ULL03,no
Jjn42500,1989,Universidad de La Laguna,ULL03,si
Tei11670,1990,Universidad de Barcelona,UDB02,si
qEd28105,1986,Universidad de Barcelona,UDB02,si
mPq06080,1996,Universidad de Barcelona,UDB02,no
IEr48112,1981,Universidad de La Laguna,ULL03,si
VdX83400,1988,Universidad de Barcelona,UDB02,si
BMk22922,1982,Universidad de La Laguna,ULL03,si
TYv32537,1987,Universidad de Madrid,UDM01,si
UEL14075,1989,Universidad de La Laguna,ULL03,no
DsS50160,1987,Universidad de La Laguna,ULL03,si
uTx26976,1996,Universidad de Barcelona,UDB02,no
ZiY88926,1994,Universidad de La Laguna,ULL03,si
fDs58819,1980,Universidad de La Laguna,ULL03,no
DIm10774,1980,Universidad de Barcelona,UDB02,si
OFD44808,1989,Universidad de La Laguna,ULL03,si
JCH15505,1981,Universidad de La Laguna,ULL03,si
CBo37498,1983,Universidad de Madrid,UDM01,si
dYg15275,1985,Universidad de Madrid,UDM01,si
HQM77199,1993,Universidad de La Laguna,ULL03,no
yeb43354,1981,Universidad de Madrid,UDM01,si
BoV95889,1995,Universidad de Barcelona,UDB02,no
vIb35959,1989,Universidad de Madrid,UDM01,si
Mpt91602,1992,Universidad de Barcelona,UDB02,si
jpo85542,1992,Universidad de Barcelona,UDB02,si
ajX68278,1980,Universidad de Barcelona,UDB02,no
ZDJ83254,1983,Universidad de La Laguna,ULL03,si
oEj15747,1995,Universidad de Barcelona,UDB02,no
oRy81924,1981,Universidad de La Laguna,ULL03,si
rYF20975,1994,Universidad de La Laguna,ULL03,si
gHp89338,1988,Universidad de La Laguna,ULL03,si
AaE32940,1992,Universidad de La Laguna,ULL03,si
Jko65966,1991,Universidad de La Laguna,ULL03,si
ohn33640,1998,Universidad de Barcelona,UDB02,si
BQG91019,1994,Universidad de Barcelona,UDB02,no
pDM98375,1991,Universidad de Barcelona,UDB02,si
Riy37481,1987,Universidad de Barcelona,UDB02,si
zSW10657,1992,Universidad de Barcelona,UDB02,no
Umg50381,1988,Universidad de Barcelona,UDB02,si
MUk11153,1993,Universidad de La Laguna,ULL03,no
pqw65979,1994,Universidad de La Laguna,ULL03,si
guy73498,1993,Universidad de Barcelona,UDB02,no
siW14325,1998,Universidad de Madrid,UDM01,no
DVB70608,1994,Universidad de La Laguna,ULL03,si
ITT52748,1989,Universidad de Barcelona,UDB02,si
NdP84805,1981,Universidad de Barcelona,UDB02,si
NNE51261,1980,Universidad de Madrid,UDM01,no
QzT04291,1987,Universidad de Barcelona,UDB02,no
sJI98201,1994,Universidad de Barcelona,UDB02,no
fvu20730,1989,Universidad de Madrid,UDM01,si
hkx87576,1996,Universidad de La Laguna,ULL03,si
qGm83552,1987,Universidad de Barcelona,UDB02,si
oFV81211,1990,Universidad de Madrid,UDM01,si
dxY44966,1989,Universidad de Madrid,UDM01,no
BEl89685,1989,Universidad de La Laguna,ULL03,si
naR08790,1982,Universidad de Barcelona,UDB02,si
pri95763,1998,Universidad de Barcelona,UDB02,si
qWI06246,1993,Universidad de Barcelona,UDB02,si
qIt43590,1984,Universidad de La Laguna,ULL03,si
CIO68375,1997,Universidad de Madrid,UDM01,si
kwO25627,1987,Universidad de La Laguna,ULL03,si
iJk05789,1980,Universidad de La Laguna,ULL03,si
LRh21899,1980,Universidad de La Laguna,ULL03,no
ark72234,1984,Universidad de Barcelona,UDB02,si
NDK76915,1994,Universidad de La Laguna,ULL03,si
Nkd47230,1997,Universidad de Madrid,UDM01,si
ivf31309,1994,Universidad de Madrid,UDM01,no
yZD39511,1992,Universidad de Madrid,UDM01,si
BTl10067,1980,Universidad de La Laguna,ULL03,no
PuL66959,1997,Universidad de La Laguna,ULL03,no
JfO24677,1996,Universidad de Barcelona,UDB02,no
jYr56327,1992,Universidad de La Laguna,ULL03,no
SQt49806,1999,Universidad de Madrid,UDM01,no
Ifw80120,1993,Universidad de Barcelona,UDB02,si
CxM40813,1995,Universidad de La Laguna,ULL03,no
vSp60086,1991,Universidad de La Laguna,ULL03,si
lRR17457,1984,Universidad de Madrid,UDM01,si
IDX30836,1996,Universidad de La Laguna,ULL03,no
Kkv96733,1986,Universidad de La Laguna,ULL03,no
Vwt14132,1992,Universidad de La Laguna,ULL03,no
oVp91506,1997,Universidad de Madrid,UDM01,si
upF78068,1994,Universidad de La Laguna,ULL03,no
UNg32116,1988,Universidad de La Laguna,ULL03,no
bGP34613,1982,Universidad de Madrid,UDM01,si
HmI23773,1992,Universidad de Madrid,UDM01,no
UAc30854,1984,Universidad de La Laguna,ULL03,si
blP71836,1987,Universidad de La Laguna,ULL03,no
xmU99740,1986,Universidad de La Laguna,ULL03,si
blc71100,1997,Universidad de La Laguna,ULL03,no
lxU55054,1999,Universidad de La Laguna,ULL03,no
Uyt95517,1992,Universidad de Madrid,UDM01,no
TrP61195,1982,Universidad de Barcelona,UDB02,si
cNv22087,1984,Universidad de La Laguna,ULL03,si
Uhh87665,1993,Universidad de La Laguna,ULL03,si
nws03723,1980,Universidad de La Laguna,ULL03,si
JSI88907,1989,Universidad de Madrid,UDM01,no
Rxa98952,1980,Universidad de La Laguna,ULL03,si
iDR16665,1984,Universidad de La Laguna,ULL03,si
rWx19616,1994,Universidad de La Laguna,ULL03,si
HMU87195,1996,Universidad de La Laguna,ULL03,no
xTb36937,1999,Universidad de Madrid,UDM01,no
YlO81181,1996,Universidad de La Laguna,ULL03,no
GNd39362,1986,Universidad de Madrid,UDM01,no
QKt07085,1986,Universidad de La Laguna,ULL03,no
VNq10487,1984,Universidad de La Laguna,ULL03,no
mmw86773,1991,Universidad de Madrid,UDM01,no
hyR59987,1993,Universidad de Barcelona,UDB02,si
AzE05906,1995,Universidad de Barcelona,UDB02,si
nbP71832,1980,Universidad de La Laguna,ULL03,si
NJB54410,1990,Universidad de Madrid,UDM01,si
afG05378,1984,Universidad de Barcelona,UDB02,no
ugW12946,1993,Universidad de Madrid,UDM01,si
hQF49301,1988,Universidad de Barcelona,UDB02,si
ZFc93810,1992,Universidad de La Laguna,ULL03,no
yNT98532,1988,Universidad de Barcelona,UDB02,si
uvr38816,1993,Universidad de La Laguna,ULL03,si
UIs81220,1994,Universidad de La Laguna,ULL03,si
Lac61519,1993,Universidad de La Laguna,ULL03,si
wVy60275,1985,Universidad de La Laguna,ULL03,si
Dld72772,1990,Universidad de La Laguna,ULL03,si
sDP41880,1993,Universidad de Barcelona,UDB02,si
Kdo14339,1984,Universidad de Madrid,UDM01,si
JaU90504,1993,Universidad de Barcelona,UDB02,si
jwR23348,1991,Universidad de Barcelona,UDB02,si
djP71080,1998,Universidad de La Laguna,ULL03,no
ecJ22476,1992,Universidad de Barcelona,UDB02,si
Fbk11068,1992,Universidad de Madrid,UDM01,no
xyU32446,1990,Universidad de La Laguna,ULL03,si
ThY57997,1997,Universidad de Barcelona,UDB02,si
OZx78701,1997,Universidad de La Laguna,ULL03,si
QAf60274,1997,Universidad de Barcelona,UDB02,si
qGL01840,1991,Universidad de Barcelona,UDB02,si
lHW17525,1996,Universidad de Madrid,UDM01,si
onY06837,1988,Universidad de La Laguna,ULL03,si
WBq19089,1991,Universidad de La Laguna,ULL03,no
wWm34017,1985,Universidad de Barcelona,UDB02,no
QhY30509,1984,Universidad de La Laguna,ULL03,no
Aww39468,1984,Universidad de Madrid,UDM01,si
Aww33436,1997,Universidad de Madrid,UDM01,si
VTA80099,1995,Universidad de Madrid,UDM01,si
aXR10770,1993,Universidad de Barcelona,UDB02,no
pOh80640,1995,Universidad de La Laguna,ULL03,si
Fqs03038,1998,Universidad de Barcelona,UDB02,si
iHZ35519,1996,Universidad de Madrid,UDM01,si
cnZ05305,1990,Universidad de Barcelona,UDB02,si
mSF50037,1995,Universidad de Barcelona,UDB02,si
obU97049,1989,Universidad de Barcelona,UDB02,si
cYa06246,1985,Universidad de Madrid,UDM01,no
XPX70268,1986,Universidad de La Laguna,ULL03,si
Xcf24229,1980,Universidad de La Laguna,ULL03,si
ZWs10518,1986,Universidad de La Laguna,ULL03,si
IRf20083,1991,Universidad de Barcelona,UDB02,si
DJL61119,1981,Universidad de Madrid,UDM01,si
SlG57961,1982,Universidad de Madrid,UDM01,no
xkg84494,1998,Universidad de Barcelona,UDB02,no
idc18426,1992,Universidad de La Laguna,ULL03,si
ypc03581,1984,Universidad de Barcelona,UDB02,no
Mnd89838,1982,Universidad de Madrid,UDM01,no
hXj48772,1985,Universidad de La Laguna,ULL03,no
kqc42636,1992,Universidad de La Laguna,ULL03,si
xAy85021,1990,Universidad de Madrid,UDM01,si
ZSX63753,1990,Universidad de Barcelona,UDB02,si
MWw50159,1981,Universidad de La Laguna,ULL03,si
geK93407,1984,Universidad de Madrid,UDM01,no
MLj16092,1980,Universidad de Madrid,UDM01,si
IWe49069,1983,Universidad de Madrid,UDM01,si
HnX95088,1993,Universidad de Barcelona,UDB02,si
fik75067,1995,Universidad de Madrid,UDM01,si
sZn72948,1985,Universidad de Madrid,UDM01,si
wUG67645,1987,Universidad de Barcelona,UDB02,si
cut34367,1993,Universidad de Madrid,UDM01,si
SgU07761,1982,Universidad de La Laguna,ULL03,no
DbN54864,1984,Universidad de Barcelona,UDB02,no
BJm01959,1982,Universidad de La Laguna,ULL03,no
XJJ38522,1987,Universidad de La Laguna,ULL03,si
kof49402,1991,Universidad de La Laguna,ULL03,si
ISh62280,1980,Universidad de Madrid,UDM01,si
NgA18157,1987,Universidad de Madrid,UDM01,si
